tx	gene_id	N052611_albuterol_dexamethasone	N052611_albuterol	N052611_dexamethasone	N052611_untreated	N061011_albuterol_dexamethasone	N061011_albuterol	N061011_dexamethasone	N061011_untreated	N080611_albuterol_dexamethasone	N080611_albuterol	N080611_dexamethasone	N080611_untreated	N61311_albuterol_dexamethasone	N61311_albuterol	N61311_dexamethasone	N61311_untreated
NM_001024807.1	APLP1	2295.131	2297.735	2295.468	2287.313	2295.115	2283.938	2296.406	2294.816	2294.927	2294.368	2294.185	2285.681	2290.397	2274.871	2292.23	2295.141
NM_005166.3	APLP1	2292.131	2294.735	2292.468	2284.313	2292.115	2280.938	2293.406	2291.816	2291.927	2291.368	2291.185	2282.681	2287.397	2271.871	2289.23	2292.141
NM_139239.1	NFKBID	1679.131	1681.735	1679.468	1671.313	1679.115	1667.938	1680.406	1678.816	1678.927	1678.368	1678.185	1669.681	1674.397	1658.871	1676.23	1679.141
NM_014266.3	HCST	352.495	355.002	352.76	344.75	352.324	341.563	353.626	352.13	352.348	351.71	351.495	343.014	348.047	333.87	349.868	352.688
NM_001007469.1	HCST	349.504	352.012	349.773	341.777	349.331	338.585	350.63	349.146	349.36	348.723	348.508	340.03	345.072	330.927	346.888	349.704
NM_198125.1	TYROBP	408.314	410.874	408.605	400.514	408.244	397.263	409.542	407.968	408.152	407.552	407.346	398.848	403.731	388.989	405.585	408.466
NM_003332.2	TYROBP	411.309	413.871	411.601	403.508	411.243	400.255	412.541	410.962	411.143	410.545	410.343	401.84	406.72	391.966	408.577	411.46
NM_024509.1	LRFN3	2360.131	2362.735	2360.468	2352.313	2360.115	2348.938	2361.406	2359.816	2359.927	2359.368	2359.185	2350.681	2355.397	2339.871	2357.23	2360.141
NM_001042631.1	LOC644096	959.131	961.735	959.468	951.313	959.115	947.938	960.406	958.816	958.927	958.368	958.185	949.681	954.397	938.871	956.23	959.141
NM_001039876.1	C19orf46	1386.131	1388.735	1386.468	1378.313	1386.115	1374.938	1387.406	1385.816	1385.927	1385.368	1385.185	1376.681	1381.397	1365.871	1383.23	1386.141
NM_032878.3	ALKBH6	822.163	824.766	822.488	814.334	822.155	810.981	823.435	821.851	821.959	821.396	821.206	812.712	817.428	801.921	819.271	822.176
NM_198867.1	ALKBH6	783.163	785.767	783.49	775.339	783.159	771.982	784.441	782.852	782.963	782.399	782.21	773.724	778.435	762.927	780.284	783.184
NM_015526.1	CLIP3	3194.131	3196.735	3194.468	3186.313	3194.115	3182.938	3195.406	3193.816	3193.927	3193.368	3193.185	3184.681	3189.397	3173.871	3191.23	3194.141
NM_152658.2	THAP8	1670.131	1672.735	1670.468	1662.313	1670.115	1658.938	1671.406	1669.816	1669.927	1669.368	1669.185	1660.681	1665.397	1649.871	1667.23	1670.141
NM_001083961.1	WDR62	4590.131	4592.735	4590.468	4582.313	4590.115	4578.938	4591.406	4589.816	4589.927	4589.368	4589.185	4580.681	4585.397	4569.871	4587.23	4590.141
NM_173636.4	WDR62	4575.131	4577.735	4575.468	4567.313	4575.115	4563.938	4576.406	4574.816	4574.927	4574.368	4574.185	4565.681	4570.397	4554.871	4572.23	4575.141
XM_001717165.2	LOC728361	403.323	405.879	403.614	395.53	403.248	392.284	404.55	402.979	403.169	402.568	402.353	393.859	398.745	384.053	400.598	403.486
NM_006233.4	POLR2I	717.166	719.77	717.5	709.342	717.168	705.985	718.446	716.853	716.968	716.403	716.213	707.728	712.449	696.952	714.293	717.195
NM_001281.2	TBCB	1320.131	1322.735	1320.468	1312.313	1320.115	1308.938	1321.406	1319.816	1319.927	1319.368	1319.185	1310.681	1315.397	1299.871	1317.23	1320.141
NM_001749.2	CAPNS1	1323.131	1325.735	1323.468	1315.313	1323.115	1311.938	1324.406	1322.816	1322.927	1322.368	1322.185	1313.681	1318.397	1302.871	1320.23	1323.141
NM_001003962.1	CAPNS1	1320.131	1322.735	1320.468	1312.313	1320.115	1308.938	1321.406	1319.816	1319.927	1319.368	1319.185	1310.681	1315.397	1299.871	1317.23	1320.141
NM_001864.2	COX7A1	607.177	609.785	607.51	599.362	607.178	596.014	608.462	606.865	606.994	606.434	606.237	597.757	602.477	587.05	604.328	607.239
NM_152477.3	ZNF565	1634.131	1636.735	1634.468	1626.313	1634.115	1622.938	1635.406	1633.816	1633.927	1633.368	1633.185	1624.681	1629.397	1613.871	1631.23	1634.141
NM_001042474.1	ZNF565	1788.131	1790.735	1788.468	1780.313	1788.115	1776.938	1789.406	1787.816	1787.927	1787.368	1787.185	1778.681	1783.397	1767.871	1785.23	1788.141
NM_007145.2	ZNF146	3702.131	3704.735	3702.468	3694.313	3702.115	3690.938	3703.406	3701.816	3701.927	3701.368	3701.185	3692.681	3697.397	3681.871	3699.23	3702.141
NM_001099638.1	ZNF146	3628.131	3630.735	3628.468	3620.313	3628.115	3616.938	3629.406	3627.816	3627.927	3627.368	3627.185	3618.681	3623.397	3607.871	3625.23	3628.141
NM_001099639.1	ZNF146	3587.131	3589.735	3587.468	3579.313	3587.115	3575.938	3588.406	3586.816	3586.927	3586.368	3586.185	3577.681	3582.397	3566.871	3584.23	3587.141
NM_020917.1	ZFP14	5504.131	5506.735	5504.468	5496.313	5504.115	5492.938	5505.406	5503.816	5503.927	5503.368	5503.185	5494.681	5499.397	5483.871	5501.23	5504.141
NM_133466.2	ZFP82	2461.131	2463.735	2461.468	2453.313	2461.115	2449.938	2462.406	2460.816	2460.927	2460.368	2460.185	2451.681	2456.397	2440.871	2458.23	2461.141
XR_016949.3	LOC644189	1206.131	1208.735	1206.468	1198.313	1206.115	1194.938	1207.406	1205.816	1205.927	1205.368	1205.185	1196.681	1201.397	1185.871	1203.23	1206.141
NM_032838.4	ZNF566	5042.131	5044.735	5042.468	5034.313	5042.115	5030.938	5043.406	5041.816	5041.927	5041.368	5041.185	5032.681	5037.397	5021.871	5039.23	5042.141
NM_001145344.1	ZNF566	5095.131	5097.735	5095.468	5087.313	5095.115	5083.938	5096.406	5094.816	5094.927	5094.368	5094.185	5085.681	5090.397	5074.871	5092.23	5095.141
NM_001145343.1	ZNF566	5098.131	5100.735	5098.468	5090.313	5098.115	5086.938	5099.406	5097.816	5097.927	5097.368	5097.185	5088.681	5093.397	5077.871	5095.23	5098.141
NM_001145345.1	ZNF566	5107.131	5109.735	5107.468	5099.313	5107.115	5095.938	5108.406	5106.816	5106.927	5106.368	5106.185	5097.681	5102.397	5086.871	5104.23	5107.141
XM_001128360.3	LOC728752	1253.131	1255.735	1253.468	1245.313	1253.115	1241.938	1254.406	1252.816	1252.927	1252.368	1252.185	1243.681	1248.397	1232.871	1250.23	1253.141
NM_001012756.1	ZNF260	5236.131	5238.735	5236.468	5228.313	5236.115	5224.938	5237.406	5235.816	5235.927	5235.368	5235.185	5226.681	5231.397	5215.871	5233.23	5236.141
NM_020951.4	ZNF529	4990.131	4992.735	4990.468	4982.313	4990.115	4978.938	4991.406	4989.816	4989.927	4989.368	4989.185	4980.681	4985.397	4969.871	4987.23	4990.141
NM_001145650.1	ZNF529	5012.131	5014.735	5012.468	5004.313	5012.115	5000.938	5013.406	5011.816	5011.927	5011.368	5011.185	5002.681	5007.397	4991.871	5009.23	5012.141
NM_001145649.1	ZNF529	5072.131	5074.735	5072.468	5064.313	5072.115	5060.938	5073.406	5071.816	5071.927	5071.368	5071.185	5062.681	5067.397	5051.871	5069.23	5072.141
NR_027239.1	ZNF529	2537.131	2539.735	2537.468	2529.313	2537.115	2525.938	2538.406	2536.816	2536.927	2536.368	2536.185	2527.681	2532.397	2516.871	2534.23	2537.141
XM_002343677.1	LOC100289147	483.218	485.812	483.537	475.405	483.199	472.1	484.481	482.897	483.049	482.476	482.271	473.792	478.557	463.437	480.422	483.342
NM_032825.3	ZNF382	2658.131	2660.735	2658.468	2650.313	2658.115	2646.938	2659.406	2657.816	2657.927	2657.368	2657.185	2648.681	2653.397	2637.871	2655.23	2658.141
NM_153257.2	ZNF461	3037.131	3039.735	3037.468	3029.313	3037.115	3025.938	3038.406	3036.816	3036.927	3036.368	3036.185	3027.681	3032.397	3016.871	3034.23	3037.141
NM_152603.2	ZNF567	2534.131	2536.735	2534.468	2526.313	2534.115	2522.938	2535.406	2533.816	2533.927	2533.368	2533.185	2524.681	2529.397	2513.871	2531.23	2534.141
XR_041663.2	LOC728485	1722.131	1724.735	1722.468	1714.313	1722.115	1710.938	1723.406	1721.816	1721.927	1721.368	1721.185	1712.681	1717.397	1701.871	1719.23	1722.141
NM_206894.2	ZNF790	2880.131	2882.735	2880.468	2872.313	2880.115	2868.938	2881.406	2879.816	2879.927	2879.368	2879.185	2870.681	2875.397	2859.871	2877.23	2880.141
NM_003419.3	ZNF345	2965.131	2967.735	2965.468	2957.313	2965.115	2953.938	2966.406	2964.816	2964.927	2964.368	2964.185	2955.681	2960.397	2944.871	2962.23	2965.141
NM_001037232.2	ZNF829	1647.131	1649.735	1647.468	1639.313	1647.115	1635.938	1648.406	1646.816	1646.927	1646.368	1646.185	1637.681	1642.397	1626.871	1644.23	1647.141
NM_198539.2	ZNF568	2755.131	2757.735	2755.468	2747.313	2755.115	2743.938	2756.406	2754.816	2754.927	2754.368	2754.185	2745.681	2750.397	2734.871	2752.23	2755.141
XR_078553.1	LOC100289218	1708.131	1710.735	1708.468	1700.313	1708.115	1696.938	1709.406	1707.816	1707.927	1707.368	1707.185	1698.681	1703.397	1687.871	1705.23	1708.141
NM_144689.3	ZNF420	2829.131	2831.735	2829.468	2821.313	2829.115	2817.938	2830.406	2828.816	2828.927	2828.368	2828.185	2819.681	2824.397	2808.871	2826.23	2829.141
NM_199126.1	ZNF585A	3952.131	3954.735	3952.468	3944.313	3952.115	3940.938	3953.406	3951.816	3951.927	3951.368	3951.185	3942.681	3947.397	3931.871	3949.23	3952.141
NM_152655.2	ZNF585A	3989.131	3991.735	3989.468	3981.313	3989.115	3977.938	3990.406	3988.816	3988.927	3988.368	3988.185	3979.681	3984.397	3968.871	3986.23	3989.141
NM_152279.2	ZNF585B	2814.131	2816.735	2814.468	2806.313	2814.115	2802.938	2815.406	2813.816	2813.927	2813.368	2813.185	2804.681	2809.397	2793.871	2811.23	2814.141
NM_152604.1	ZNF383	1539.131	1541.735	1539.468	1531.313	1539.115	1527.938	1540.406	1538.816	1538.927	1538.368	1538.185	1529.681	1534.397	1518.871	1536.23	1539.141
NM_181786.2	HKR1	2774.131	2776.735	2774.468	2766.313	2774.115	2762.938	2775.406	2773.816	2773.927	2773.368	2773.185	2764.681	2769.397	2753.871	2771.23	2774.141
NM_032453.1	ZNF527	4971.131	4973.735	4971.468	4963.313	4971.115	4959.938	4972.406	4970.816	4970.927	4970.368	4970.185	4961.681	4966.397	4950.871	4968.23	4971.141
XM_002343645.1	LOC100289217	2288.131	2290.735	2288.468	2280.313	2288.115	2276.938	2289.406	2287.816	2287.927	2287.368	2287.185	2278.681	2283.397	2267.871	2285.23	2288.141
NM_152484.2	ZNF569	3904.131	3906.735	3904.468	3896.313	3904.115	3892.938	3905.406	3903.816	3903.927	3903.368	3903.185	3894.681	3899.397	3883.871	3901.23	3904.141
NM_144694.1	ZNF570	2092.131	2094.735	2092.468	2084.313	2092.115	2080.938	2093.406	2091.816	2091.927	2091.368	2091.185	2082.681	2087.397	2071.871	2089.23	2092.141
NM_001013659.2	ZNF793	6966.131	6968.735	6966.468	6958.313	6966.115	6954.938	6967.406	6965.816	6965.927	6965.368	6965.185	6956.681	6961.397	6945.871	6963.23	6966.141
NM_016536.3	ZNF571	2121.131	2123.735	2121.468	2113.313	2121.115	2109.938	2122.406	2120.816	2120.927	2120.368	2120.185	2111.681	2116.397	2100.871	2118.23	2121.141
NM_152606.2	ZNF540	2734.131	2736.735	2734.468	2726.313	2734.115	2722.938	2735.406	2733.816	2733.927	2733.368	2733.185	2724.681	2729.397	2713.871	2731.23	2734.141
NM_014898.2	ZFP30	4456.131	4458.735	4456.468	4448.313	4456.115	4444.938	4457.406	4455.816	4455.927	4455.368	4455.185	4446.681	4451.397	4435.871	4453.23	4456.141
NM_152605.3	ZNF781	2987.131	2989.735	2987.468	2979.313	2987.115	2975.938	2988.406	2986.816	2986.927	2986.368	2986.185	2977.681	2982.397	2966.871	2984.23	2987.141
XM_001720598.1	LOC100129085	131.859	133.38	131.902	126.843	130.27	124.227	131.922	131.53	132.676	131.308	130.885	124.414	129.607	122.159	131.075	132.957
NM_032689.3	ZNF607	4197.131	4199.735	4197.468	4189.313	4197.115	4185.938	4198.406	4196.816	4196.927	4196.368	4196.185	4187.681	4192.397	4176.871	4194.23	4197.141
NM_152360.2	ZNF573	2346.131	2348.735	2346.468	2338.313	2346.115	2334.938	2347.406	2345.816	2345.927	2345.368	2345.185	2336.681	2341.397	2325.871	2343.23	2346.141
XR_015610.3	LOC728533	1959.131	1961.735	1959.468	1951.313	1959.115	1947.938	1960.406	1958.816	1958.927	1958.368	1958.185	1949.681	1954.397	1938.871	1956.23	1959.141
XR_078554.1	LOC644554	513.206	515.803	513.529	505.386	513.189	502.059	514.474	512.89	513.027	512.457	512.256	503.781	508.518	493.292	510.391	513.303
XR_015396.3	LOC728853	5237.131	5239.735	5237.468	5229.313	5237.115	5225.938	5238.406	5236.816	5236.927	5236.368	5236.185	5227.681	5232.397	5216.871	5234.23	5237.141
NM_031951.3	WDR87	8792.131	8794.735	8792.468	8784.313	8792.115	8780.938	8793.406	8791.816	8791.927	8791.368	8791.185	8782.681	8787.397	8771.871	8789.23	8792.141
NM_015073.1	SIPA1L3	7829.131	7831.735	7829.468	7821.313	7829.115	7817.938	7830.406	7828.816	7828.927	7828.368	7828.185	7819.681	7824.397	7808.871	7826.23	7829.141
NM_004647.2	DPF1	2069.131	2071.735	2069.468	2061.313	2069.115	2057.938	2070.406	2068.816	2068.927	2068.368	2068.185	2059.681	2064.397	2048.871	2066.23	2069.141
NM_001135155.1	DPF1	2171.131	2173.735	2171.468	2163.313	2171.115	2159.938	2172.406	2170.816	2170.927	2170.368	2170.185	2161.681	2166.397	2150.871	2168.23	2171.141
NM_001135156.1	DPF1	2148.131	2150.735	2148.468	2140.313	2148.115	2136.938	2149.406	2147.816	2147.927	2147.368	2147.185	2138.681	2143.397	2127.871	2145.23	2148.141
NM_033256.1	PPP1R14A	563.192	565.789	563.516	555.37	563.182	552.024	564.469	562.872	563.006	562.437	562.242	553.764	558.49	543.139	560.348	563.264
NM_021102.2	SPINT2	1397.131	1399.735	1397.468	1389.313	1397.115	1385.938	1398.406	1396.816	1396.927	1396.368	1396.185	1387.681	1392.397	1376.871	1394.23	1397.141
NM_033557.3	YIF1B	2750.131	2752.735	2750.468	2742.313	2750.115	2738.938	2751.406	2749.816	2749.927	2749.368	2749.185	2740.681	2745.397	2729.871	2747.23	2750.141
NM_001145462.1	YIF1B	2583.131	2585.735	2583.468	2575.313	2583.115	2571.938	2584.406	2582.816	2582.927	2582.368	2582.185	2573.681	2578.397	2562.871	2580.23	2583.141
NM_001145461.1	YIF1B	2607.131	2609.735	2607.468	2599.313	2607.115	2595.938	2608.406	2606.816	2606.927	2606.368	2606.185	2597.681	2602.397	2586.871	2604.23	2607.141
NM_001039671.2	YIF1B	2613.131	2615.735	2613.468	2605.313	2613.115	2601.938	2614.406	2612.816	2612.927	2612.368	2612.185	2603.681	2608.397	2592.871	2610.23	2613.141
NM_001039673.2	YIF1B	2622.131	2624.735	2622.468	2614.313	2622.115	2610.938	2623.406	2621.816	2621.927	2621.368	2621.185	2612.681	2617.397	2601.871	2619.23	2622.141
NM_001145463.1	YIF1B	2699.131	2701.735	2699.468	2691.313	2699.115	2687.938	2700.406	2698.816	2698.927	2698.368	2698.185	2689.681	2694.397	2678.871	2696.23	2699.141
NM_001039672.2	YIF1B	2631.131	2633.735	2631.468	2623.313	2631.115	2619.938	2632.406	2630.816	2630.927	2630.368	2630.185	2621.681	2626.397	2610.871	2628.23	2631.141
NM_033520.1	C19orf33	306.774	309.217	307.002	299.159	306.473	296.041	307.812	306.392	306.667	305.969	305.732	297.344	302.526	289.029	304.32	307.066
NM_004823.1	KCNK6	2505.131	2507.735	2505.468	2497.313	2505.115	2493.938	2506.406	2504.816	2504.927	2504.368	2504.185	2495.681	2500.397	2484.871	2502.23	2505.141
NM_021185.4	C19orf15	3569.131	3571.735	3569.468	3561.313	3569.115	3557.938	3570.406	3568.816	3568.927	3568.368	3568.185	3559.681	3564.397	3548.871	3566.23	3569.141
NM_002812.4	PSMD8	1384.131	1386.735	1384.468	1376.313	1384.115	1372.938	1385.406	1383.816	1383.927	1383.368	1383.185	1374.681	1379.397	1363.871	1381.23	1384.141
NM_152657.3	GGN	1999.131	2001.735	1999.468	1991.313	1999.115	1987.938	2000.406	1998.816	1998.927	1998.368	1998.185	1989.681	1994.397	1978.871	1996.23	1999.141
XM_002343678.1	LOC100289362	834.163	836.764	834.488	826.334	834.154	822.98	835.435	833.851	833.957	833.396	833.205	824.71	829.428	813.917	831.269	834.173
NM_001039616.1	SPRED3	388.359	390.907	388.649	380.579	388.261	377.349	389.566	388.013	388.21	387.596	387.383	378.893	383.812	369.247	385.663	388.539
NM_001042522.1	SPRED3	1168.131	1170.735	1168.468	1160.313	1168.115	1156.938	1169.406	1167.816	1167.927	1167.368	1167.185	1158.681	1163.397	1147.871	1165.23	1168.141
NM_174905.3	FAM98C	1120.131	1122.735	1120.468	1112.313	1120.115	1108.938	1121.406	1119.816	1119.927	1119.368	1119.185	1110.681	1115.397	1099.871	1117.23	1120.141
NM_170604.2	RASGRP4	3063.131	3065.735	3063.468	3055.313	3063.115	3051.938	3064.406	3062.816	3062.927	3062.368	3062.185	3053.681	3058.397	3042.871	3060.23	3063.141
NM_000540.2	RYR1	15236.131	15238.735	15236.468	15228.313	15236.115	15224.938	15237.406	15235.816	15235.927	15235.368	15235.185	15226.681	15231.397	15215.871	15233.23	15236.141
NM_001042723.1	RYR1	15221.131	15223.735	15221.468	15213.313	15221.115	15209.938	15222.406	15220.816	15220.927	15220.368	15220.185	15211.681	15216.397	15200.871	15218.23	15221.141
NM_001042600.1	MAP4K1	2526.131	2528.735	2526.468	2518.313	2526.115	2514.938	2527.406	2525.816	2525.927	2525.368	2525.185	2516.681	2521.397	2505.871	2523.23	2526.141
NM_007181.4	MAP4K1	2624.131	2626.735	2624.468	2616.313	2624.115	2612.938	2625.406	2623.816	2623.927	2623.368	2623.185	2614.681	2619.397	2603.871	2621.23	2624.141
NM_013234.2	EIF3K	724.166	726.769	724.5	716.342	724.167	712.985	725.446	723.853	723.968	723.403	723.212	714.728	719.449	703.949	721.293	724.192
NM_004924.3	ACTN4	3738.131	3740.735	3738.468	3730.313	3738.115	3726.938	3739.406	3737.816	3737.927	3737.368	3737.185	3728.681	3733.397	3717.871	3735.23	3738.141
NM_144691.3	CAPN12	2974.131	2976.735	2974.468	2966.313	2974.115	2962.938	2975.406	2973.816	2973.927	2973.368	2973.185	2964.681	2969.397	2953.871	2971.23	2974.141
NM_002307.3	LGALS7	339.564	342.055	339.818	331.841	339.35	328.671	340.658	339.188	339.418	338.767	338.556	330.091	335.16	321.143	336.967	339.771
NM_001042507.3	LGALS7B	334.597	337.076	334.84	326.876	334.365	323.711	335.675	334.215	334.452	333.788	333.581	325.123	330.213	316.258	332.009	334.812
NM_006149.3	LGALS4	1124.131	1126.735	1124.468	1116.313	1124.115	1112.938	1125.406	1123.816	1123.927	1123.368	1123.185	1114.681	1119.397	1103.871	1121.23	1124.141
NM_001398.2	ECH1	1108.131	1110.735	1108.468	1100.313	1108.115	1096.938	1109.406	1107.816	1107.927	1107.368	1107.185	1098.681	1103.397	1087.871	1105.23	1108.141
XM_002343679.1	LOC100289396	825.163	827.766	825.488	817.334	825.155	813.98	826.435	824.851	824.959	824.396	824.205	815.712	820.428	804.918	822.269	825.175
NM_001533.2	HNRNPL	1960.131	1962.735	1960.468	1952.313	1960.115	1948.938	1961.406	1959.816	1959.927	1959.368	1959.185	1950.681	1955.397	1939.871	1957.23	1960.141
NM_001005335.1	HNRNPL	1726.131	1728.735	1726.468	1718.313	1726.115	1714.938	1727.406	1725.816	1725.927	1725.368	1725.185	1716.681	1721.397	1705.871	1723.23	1726.141
NM_198445.2	RINL	2866.131	2868.735	2866.468	2858.313	2866.115	2854.938	2867.406	2865.816	2865.927	2865.368	2865.185	2856.681	2861.397	2845.871	2863.23	2866.141
NM_030593.1	SIRT2	1755.131	1757.735	1755.468	1747.313	1755.115	1743.938	1756.406	1754.816	1754.927	1754.368	1754.185	1745.681	1750.397	1734.871	1752.23	1755.141
NM_012237.2	SIRT2	1808.131	1810.735	1808.468	1800.313	1808.115	1796.938	1809.406	1807.816	1807.927	1807.368	1807.185	1798.681	1803.397	1787.871	1805.23	1808.141
NM_002503.3	NFKBIB	1036.131	1038.735	1036.468	1028.313	1036.115	1024.938	1037.406	1035.816	1035.927	1035.368	1035.185	1026.681	1031.397	1015.871	1033.23	1036.141
NM_001001716.1	NFKBIB	2051.131	2053.735	2051.468	2043.313	2051.115	2039.938	2052.406	2050.816	2050.927	2050.368	2050.185	2041.681	2046.397	2030.871	2048.23	2051.141
XM_933621.4	LOC643669	990.131	992.735	990.468	982.313	990.115	978.938	991.406	989.816	989.927	989.368	989.185	980.681	985.397	969.871	987.23	990.141
NM_017827.2	SARS2	1902.131	1904.735	1902.468	1894.313	1902.115	1890.938	1903.406	1901.816	1901.927	1901.368	1901.185	1892.681	1897.397	1881.871	1899.23	1902.141
NM_033362.2	MRPS12	892.131	894.735	892.468	884.313	892.115	880.938	893.406	891.816	891.927	891.368	891.185	882.681	887.397	871.871	889.23	892.141
NM_021107.1	MRPS12	923.131	925.735	923.468	915.313	923.115	911.938	924.406	922.816	922.927	922.368	922.185	913.681	918.397	902.871	920.23	923.141
NM_033363.1	MRPS12	819.163	821.766	819.488	811.334	819.155	807.981	820.435	818.851	818.959	818.396	818.207	809.712	814.429	798.921	816.273	819.176
NM_148169.1	FBXO17	2020.131	2022.735	2020.468	2012.313	2020.115	2008.938	2021.406	2019.816	2019.927	2019.368	2019.185	2010.681	2015.397	1999.871	2017.23	2020.141
NM_024907.5	FBXO17	2060.131	2062.735	2060.468	2052.313	2060.115	2048.938	2061.406	2059.816	2059.927	2059.368	2059.185	2050.681	2055.397	2039.871	2057.23	2060.141
NM_178820.3	FBXO27	2169.131	2171.735	2169.468	2161.313	2169.115	2157.938	2170.406	2168.816	2168.927	2168.368	2168.185	2159.681	2164.397	2148.871	2166.23	2169.141
NM_001004318.1	PAPL	2156.131	2158.735	2156.468	2148.313	2156.115	2144.938	2157.406	2155.816	2155.927	2155.368	2155.185	2146.681	2151.397	2135.871	2153.23	2156.141
NM_001014831.2	PAK4	2909.131	2911.735	2909.468	2901.313	2909.115	2897.938	2910.406	2908.816	2908.927	2908.368	2908.185	2899.681	2904.397	2888.871	2906.23	2909.141
NM_005884.3	PAK4	2683.131	2685.735	2683.468	2675.313	2683.115	2671.938	2684.406	2682.816	2682.927	2682.368	2682.185	2673.681	2678.397	2662.871	2680.23	2683.141
NM_001014835.1	PAK4	2224.131	2226.735	2224.468	2216.313	2224.115	2212.938	2225.406	2223.816	2223.927	2223.368	2223.185	2214.681	2219.397	2203.871	2221.23	2224.141
NM_001014832.1	PAK4	2610.131	2612.735	2610.468	2602.313	2610.115	2598.938	2611.406	2609.816	2609.927	2609.368	2609.185	2600.681	2605.397	2589.871	2607.23	2610.141
NM_001014834.2	PAK4	2151.131	2153.735	2151.468	2143.313	2151.115	2139.938	2152.406	2150.816	2150.927	2150.368	2150.185	2141.681	2146.397	2130.871	2148.23	2151.141
NM_001001414.1	NCCRP1	1818.131	1820.735	1818.468	1810.313	1818.115	1806.938	1819.406	1817.816	1817.927	1817.368	1817.185	1808.681	1813.397	1797.871	1815.23	1818.141
NM_001080468.2	SYCN	327.635	330.104	327.872	319.925	327.378	316.779	328.696	327.259	327.508	326.826	326.613	318.175	323.279	309.43	325.08	327.876
NM_172139.2	IL28B	440.257	442.846	440.564	432.446	440.222	429.184	441.513	439.93	440.111	439.508	439.302	430.813	435.635	420.708	437.496	440.393
NM_172138.1	IL28A	579.189	581.788	579.515	571.366	579.179	568.02	580.466	578.869	579.002	578.435	578.239	569.76	574.485	559.112	576.342	579.256
NM_172140.1	IL29	701.167	703.77	701.504	693.346	701.168	689.988	702.448	700.854	700.968	700.406	700.215	691.731	696.452	680.964	698.295	701.204
NM_020862.1	LRFN1	2977.131	2979.735	2977.468	2969.313	2977.115	2965.938	2978.406	2976.816	2976.927	2976.368	2976.185	2967.681	2972.397	2956.871	2974.23	2977.141
NM_004877.2	GMFG	502.212	504.806	502.534	494.395	502.193	491.073	503.476	501.893	502.036	501.459	501.261	492.782	497.53	482.345	499.401	502.315
XM_002343680.1	LOC100289492	461.231	463.831	461.551	453.424	461.211	450.132	462.495	460.913	461.079	460.492	460.287	451.802	456.595	441.566	458.456	461.362
NM_018028.2	SAMD4B	4340.131	4342.735	4340.468	4332.313	4340.115	4328.938	4341.406	4339.816	4339.927	4339.368	4339.185	4330.681	4335.397	4319.871	4337.23	4340.141
NM_019088.2	PAF1	1978.131	1980.735	1978.468	1970.313	1978.115	1966.938	1979.406	1977.816	1977.927	1977.368	1977.185	1968.681	1973.397	1957.871	1975.23	1978.141
NM_017592.1	MED29	3412.131	3414.735	3412.468	3404.313	3412.115	3400.938	3413.406	3411.816	3411.927	3411.368	3411.185	3402.681	3407.397	3391.871	3409.23	3412.141
NM_003407.2	ZFP36	1590.131	1592.735	1590.468	1582.313	1590.115	1578.938	1591.406	1589.816	1589.927	1589.368	1589.185	1580.681	1585.397	1569.871	1587.23	1590.141
NM_022835.2	PLEKHG2	7452.131	7454.735	7452.468	7444.313	7452.115	7440.938	7453.406	7451.816	7451.927	7451.368	7451.185	7442.681	7447.397	7431.871	7449.23	7452.141
NM_001020.4	RPS16	435.264	437.852	435.569	427.457	435.225	424.196	436.517	434.934	435.115	434.51	434.307	425.819	430.647	415.748	432.512	435.405
XM_001717407.1	LOC723805	421.292	423.862	421.588	413.482	421.231	410.228	422.53	420.948	421.128	420.531	420.33	411.831	416.689	401.88	418.551	421.438
NM_001111020.2	SUPT5H	3559.131	3561.735	3559.468	3551.313	3559.115	3547.938	3560.406	3558.816	3558.927	3558.368	3558.185	3549.681	3554.397	3538.871	3556.23	3559.141
NM_001130825.1	SUPT5H	3547.131	3549.735	3547.468	3539.313	3547.115	3535.938	3548.406	3546.816	3546.927	3546.368	3546.185	3537.681	3542.397	3526.871	3544.23	3547.141
NM_001130824.1	SUPT5H	3484.131	3486.735	3484.468	3476.313	3484.115	3472.938	3485.406	3483.816	3483.927	3483.368	3483.185	3474.681	3479.397	3463.871	3481.23	3484.141
NM_003169.3	SUPT5H	3623.131	3625.735	3623.468	3615.313	3623.115	3611.938	3624.406	3622.816	3622.927	3622.368	3622.185	3613.681	3618.397	3602.871	3620.23	3623.141
NM_001001563.1	TIMM50	2417.131	2419.735	2417.468	2409.313	2417.115	2405.938	2418.406	2416.816	2416.927	2416.368	2416.185	2407.681	2412.397	2396.871	2414.23	2417.141
NM_016941.3	DLL3	2228.131	2230.735	2228.468	2220.313	2228.115	2216.938	2229.406	2227.816	2227.927	2227.368	2227.185	2218.681	2223.397	2207.871	2225.23	2228.141
NM_203486.2	DLL3	1891.131	1893.735	1891.468	1883.313	1891.115	1879.938	1892.406	1890.816	1890.927	1890.368	1890.185	1881.681	1886.397	1870.871	1888.23	1891.141
NM_182704.1	SELV	1549.131	1551.735	1549.468	1541.313	1549.115	1537.938	1550.406	1548.816	1548.927	1548.368	1548.185	1539.681	1544.397	1528.871	1546.23	1549.141
XM_002343646.1	LOC100289327	495.214	497.809	495.535	487.398	495.194	484.085	496.479	494.893	495.042	494.471	494.266	485.786	490.537	475.383	492.412	495.33
